tweet_id,timestamp,source,text,rate_num,rate_denom,name,retweet_count,favorite_count,jpg_url,breed,confidence,stage,rate
819952236453363712,2017-01-13 17:00:21+00:00,Twitter for iPhone,This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af  make it happen:,13.0,10.0,Oliver,1082,5016,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,american_staffordshire_terrier,0.925505,Puppo,1.3
819924195358416896,2017-01-13 15:08:56+00:00,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him,11.0,10.0,None,4536,12227,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,Unpredicted,0.0,Doggo,1.1
819711362133872643,2017-01-13 01:03:12+00:00,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af,11.0,10.0,Howie,2870,12608,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,toy_poodle,0.0220094,None,1.1
819588359383371776,2017-01-12 16:54:26+00:00,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy,13.0,10.0,Jazzy,1867,9156,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,cardigan,0.5479350000000001,None,1.3
819347104292290561,2017-01-12 00:55:47+00:00,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously,12.0,10.0,Anna,1115,6829,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,rottweiler,0.909106,None,1.2
819227688460238848,2017-01-11 17:01:16+00:00,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to,12.0,10.0,Finn,6232,21773,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,border_terrier,0.4824520000000001,None,1.2
819015337530290176,2017-01-11 02:57:27+00:00,Twitter for iPhone,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet,14.0,10.0,Bo,34506,0,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308,Doggo,1.4
819015331746349057,2017-01-11 02:57:26+00:00,Twitter for iPhone,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet,14.0,10.0,Sunny,17773,0,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,Unpredicted,0.0,Doggo,1.4
819006400881917954,2017-01-11 02:21:57+00:00,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet,14.0,10.0,Sunny,17773,42990,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,Unpredicted,0.0,Doggo,1.4
819004803107983360,2017-01-11 02:15:36+00:00,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet,14.0,10.0,Bo,34506,82618,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308,Doggo,1.4
818627210458333184,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog,13.0,10.0,Wafer,7050,21200,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,labrador_retriever,0.384188,None,1.3
818614493328580609,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly,12.0,10.0,Bear,2349,9295,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,chihuahua,0.450722,None,1.2
818588835076603904,2017-01-09 22:42:41+00:00,Twitter for iPhone,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper,11.0,10.0,Chelsea,5685,0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,norwegian_elkhound,0.372202,Pupper,1.1
818536468981415936,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push,11.0,10.0,Tom,2268,10263,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,welsh_springer_spaniel,6.229489999999999e-05,None,1.1
818259473185828864,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10,12.0,10.0,Florence,2081,10413,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature_schnauzer,0.367368,None,1.2
818145370475810820,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10,11.0,10.0,Autumn,2365,11606,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden_retriever,0.621931,None,1.1
817827839487737858,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt),13.0,10.0,Buddy,25086,48579,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker_spaniel,0.387608,None,1.3
817777686764523521,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo)",13.0,10.0,Dido,2520,10215,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated_retriever,0.733256,Multiple,1.3
817536400337801217,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene & Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time",12.0,10.0,Eugene,2726,11110,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,0.971358,None,1.2
817423860136083457,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba),13.0,10.0,Ken,13573,31814,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,samoyed,0.201358,None,1.3
817415592588222464,2017-01-06 17:00:38+00:00,Twitter for iPhone,Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel,11.0,10.0,Strudel,888,5290,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,doberman,0.806163,None,1.1
817181837579653120,2017-01-06 01:31:47+00:00,Twitter for iPhone,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10,13.0,10.0,None,7853,0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,tibetan_mastiff,0.506312,Pupper,1.3
817171292965273600,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy,13.0,10.0,Tebow,1866,8302,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden_retriever,0.295483,None,1.3
817120970343411712,2017-01-05 21:29:55+00:00,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all,13.0,10.0,None,2411,11542,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,saluki,0.568809,None,1.3
817056546584727552,2017-01-05 17:13:55+00:00,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10,11.0,10.0,Chloe,1513,8130,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,0.8644149999999999,None,1.1
816829038950027264,2017-01-05 02:09:53+00:00,Twitter for iPhone,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af,12.0,10.0,Betty,4384,0,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,golden_retriever,0.245773,Puppo,1.2
816816676327063552,2017-01-05 01:20:46+00:00,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber,12.0,10.0,Timber,1890,9465,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute,0.668164,None,1.2
816697700272001025,2017-01-04 17:27:59+00:00,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well,12.0,10.0,Binky,2054,9235,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,chihuahua,0.756992,None,1.2
816450570814898180,2017-01-04 01:05:59+00:00,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John,13.0,10.0,Moose,7450,28670,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,Unpredicted,0.0,None,1.3
816336735214911488,2017-01-03 17:33:39+00:00,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet,11.0,10.0,Dudley,1799,8158,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,labrador_retriever,0.91933,None,1.1
816091915477250048,2017-01-03 01:20:49+00:00,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well,12.0,10.0,Comet,1984,8471,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,pomeranian,0.967345,None,1.2
816014286006976512,2017-01-02 20:12:21+00:00,Twitter for iPhone,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10,11.0,10.0,Larry,4875,0,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,english_setter,0.677408,None,1.1
815990720817401858,2017-01-02 18:38:42+00:00,Twitter for iPhone,Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!,11.0,10.0,Jack,944,4686,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,chihuahua,0.428756,None,1.1
815966073409433600,2017-01-02 17:00:46+00:00,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10,13.0,10.0,None,7853,21107,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,tibetan_mastiff,0.506312,Pupper,1.3
815736392542261248,2017-01-02 01:48:06+00:00,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday,11.0,10.0,Akumi,2118,9291,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,border_collie,0.5489069999999999,None,1.1
815639385530101762,2017-01-01 19:22:38+00:00,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm,12.0,10.0,Titan,1550,7822,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,german_shepherd,0.8179529999999999,None,1.2
815390420867969024,2017-01-01 02:53:20+00:00,Twitter for iPhone,Happy New Year from the squad! 13/10 for all,13.0,10.0,None,3568,9820,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,Unpredicted,0.0,None,1.3
814986499976527872,2016-12-31 00:08:17+00:00,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho,11.0,10.0,Cooper,1185,7251,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828,Pupper,1.1
814638523311648768,2016-12-30 01:05:33+00:00,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop,12.0,10.0,Olivia,2521,10686,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden_retriever,0.650814,None,1.2
814530161257443328,2016-12-29 17:54:58+00:00,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well,12.0,10.0,Alf,1739,8210,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature_poodle,0.626913,None,1.2
814153002265309185,2016-12-28 16:56:16+00:00,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning,12.0,10.0,Oshie,8101,27224,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden_retriever,0.490068,None,1.2
813944609378369540,2016-12-28 03:08:11+00:00,Twitter for iPhone,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce,11.0,10.0,Bruce,2952,0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,labrador_retriever,0.427742,None,1.1
813910438903693312,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist,11.0,10.0,Chubbs,1728,8849,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,siberian_husky,0.6993550000000001,Doggo,1.1
813812741911748608,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP",14.0,10.0,Gary,13018,34594,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,french_bulldog,0.709146,None,1.4
813800681631023104,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af,12.0,10.0,Sky,1648,7876,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute,0.501159,None,1.2
813217897535406080,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af,13.0,10.0,Atlas,6843,17672,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,samoyed,0.905972,None,1.3
813202720496779264,2016-12-26 02:00:11+00:00,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10,11.0,10.0,None,1704,8759,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker_spaniel,0.701852,Doggo,1.1
813187593374461952,2016-12-26 01:00:05+00:00,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10,13.0,10.0,None,4044,18806,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,golden_retriever,0.888181,None,1.3
813172488309972993,2016-12-26 00:00:03+00:00,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10,12.0,10.0,Eleanor,1806,8799,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,golden_retriever,0.0261931,None,1.2
813157409116065792,2016-12-25 23:00:08+00:00,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark,12.0,10.0,Layla,2064,7373,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,pembroke,0.07056710000000001,None,1.2
813142292504645637,2016-12-25 22:00:04+00:00,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10,13.0,10.0,None,2240,8079,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,beagle,0.848735,None,1.3
813127251579564032,2016-12-25 21:00:18+00:00,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup,11.0,10.0,None,2916,11192,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,norwegian_elkhound,0.432416,Doggo,1.1
813112105746448384,2016-12-25 20:00:07+00:00,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby,12.0,10.0,Toby,2563,9780,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,pembroke,0.140682,None,1.2
813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him,11.0,10.0,Rocky,3382,10024,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,great_dane,0.128056,Doggo,1.1
813081950185472002,2016-12-25 18:00:17+00:00,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly,11.0,10.0,Baron,2593,9423,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,doberman,0.909951,None,1.1
813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup,12.0,10.0,Tyr,1824,7537,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier,0.7764,None,1.2
813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy,13.0,10.0,Bauer,6839,19910,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden_retriever,0.914804,None,1.3
812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10,10.0,10.0,Swagger,1787,7146,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff,0.989316,None,1.0
812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af,12.0,10.0,Brandi,1351,6289,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,irish_setter,0.326873,None,1.2
812503143955202048,2016-12-24 03:40:19+00:00,Twitter for iPhone,I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family,13.0,10.0,None,1148,5740,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,Unpredicted,0.0,None,1.3
812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable,12.0,10.0,Mary,1798,7565,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,great_dane,0.0782055,None,1.2
812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af,13.0,10.0,Moe,3420,12927,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,0.7848729999999999,None,1.3
811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared,11.0,10.0,Ted,1310,6908,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,staffordshire_bullterrier,0.6105729999999999,None,1.1
811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,This is Halo. She likes watermelon. 13/10,13.0,10.0,Halo,1472,7155,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,pekinese,0.386082,None,1.3
811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet,10.0,10.0,Augie,2847,12066,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,0.39628,None,1.0
811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him,11.0,10.0,Craig,5970,19852,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,pembroke,0.804177,Pupper,1.1
810984652412424192,2016-12-19 23:06:23+00:00,Twitter for iPhone,Meet Sam. She smiles 24/7 & secretly aspires to be a reindeer.  Keep Sam smiling by clicking and sharing this link:,24.0,7.0,Sam,1329,5052,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden_retriever,0.8713420000000001,None,3.4285714285714284
810896069567610880,2016-12-19 17:14:23+00:00,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine",11.0,10.0,Hunter,1642,8534,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.8208040000000001,None,1.1
810657578271330305,2016-12-19 01:26:42+00:00,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue,11.0,10.0,Pavlov,2466,10421,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,0.753521,None,1.1
810284430598270976,2016-12-18 00:43:57+00:00,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil,13.0,10.0,Phil,10482,33296,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.620768,None,1.3
810254108431155201,2016-12-17 22:43:27+00:00,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet",12.0,10.0,Gus,3160,13961,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,staffordshire_bullterrier,0.292556,None,1.2
809920764300447744,2016-12-17 00:38:52+00:00,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console",10.0,10.0,None,3679,14781,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,norwich_terrier,0.397163,None,1.0
809808892968534016,2016-12-16 17:14:20+00:00,Twitter for iPhone,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly,12.0,10.0,Maximus,4571,0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,labrador_retriever,0.8616510000000001,None,1.2
809448704142938112,2016-12-15 17:23:04+00:00,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10",12.0,10.0,None,1366,6605,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,greater_swiss_mountain_dog,0.375415,None,1.2
809220051211603969,2016-12-15 02:14:29+00:00,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately,12.0,10.0,Kyro,5242,18857,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,pomeranian,0.8195110000000001,None,1.2
809084759137812480,2016-12-14 17:16:53+00:00,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed",11.0,10.0,Wallace,3295,12550,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.911412,None,1.1
808838249661788160,2016-12-14 00:57:20+00:00,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible,13.0,10.0,Ito,2862,9634,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,rottweiler,0.36953,None,1.3
808733504066486276,2016-12-13 18:01:07+00:00,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue,12.0,10.0,None,2032,7490,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,toy_poodle,0.0369271,Pupper,1.2
808501579447930884,2016-12-13 02:39:32+00:00,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10,12.0,10.0,Koda,2453,10752,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,airedale,0.4542390000000001,None,1.2
808134635716833280,2016-12-12 02:21:26+00:00,Twitter for iPhone,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10,13.0,10.0,Milo,5509,0,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel,0.74022,None,1.3
808106460588765185,2016-12-12 00:29:28+00:00,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time,12.0,10.0,None,2064,8376,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden_retriever,0.426183,Multiple,1.2
808001312164028416,2016-12-11 17:31:39+00:00,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester,12.0,10.0,Cooper,3300,11842,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,labrador_retriever,0.730959,None,1.2
807621403335917568,2016-12-10 16:22:02+00:00,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie,14.0,10.0,Ollie,3381,13841,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden_retriever,0.873233,Pupper,1.4
807106840509214720,2016-12-09 06:17:20+00:00,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy,13.0,10.0,Stephan,51578,111531,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,chihuahua,0.50537,None,1.3
807059379405148160,2016-12-09 03:08:45+00:00,Twitter for iPhone,RT @dog_rates: This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable,12.0,10.0,Cali,6880,0,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,golden_retriever,0.17139300000000002,None,1.2
807010152071229440,2016-12-08 23:53:08+00:00,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop,12.0,10.0,Lennon,3626,12455,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever,0.610807,None,1.2
806629075125202948,2016-12-07 22:38:52+00:00,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10",13.0,10.0,None,32337,70523,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,cocker_spaniel,0.0464032,None,1.3
806542213899489280,2016-12-07 16:53:43+00:00,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af,11.0,10.0,Waffles,2216,9727,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.938617,None,1.1
806242860592926720,2016-12-06 21:04:11+00:00,Twitter for iPhone,RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave,12.0,10.0,Dave,10867,0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,cardigan,0.593858,None,1.2
806219024703037440,2016-12-06 19:29:28+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10,11.0,10.0,None,1133,6130,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,0.835102,None,1.1
805958939288408065,2016-12-06 02:15:59+00:00,Twitter for iPhone,"RT @dog_rates: This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine",10.0,10.0,Penny,5006,0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,irish_setter,0.574557,None,1.0
805932879469572096,2016-12-06 00:32:26+00:00,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10,12.0,10.0,Major,1799,7878,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,norwegian_elkhound,0.657967,None,1.2
805826884734976000,2016-12-05 17:31:15+00:00,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10,12.0,10.0,Duke,1714,6237,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,siberian_husky,0.248926,None,1.2
805520635690676224,2016-12-04 21:14:20+00:00,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke,13.0,10.0,Zeke,1549,5482,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,None,1.3
